序號,答案
20240224161001,4.126341874836108
20240224162001,1.5735887452552832
20240224163001,0.45841331615248676
20240224164001,0.45841331615248676
20240224165001,0.45841331615248676
20240226090001,54.67231733009718
20240226091001,60.48018674199864
20240226092001,69.12169371890393
20240226093001,78.60800234443876
20240226094001,82.38738236182338
20240226095001,88.18586804705691
20240226100001,105.7392785651478
20240226101001,113.79326708856954
20240226102001,114.17509892668717
20240226103001,119.54771737435344
20240226104001,125.29174260632338
20240226105001,127.43869772222799
20240226110001,147.11016076457466
20240226111001,147.11016076457466
20240226112001,147.11016076457466
20240226113001,148.39313847590617
20240226114001,148.39313847590617
20240226115001,148.39313847590617
20240226120001,137.69833281408745
20240226121001,129.014948144434
20240226122001,129.46567300483477
20240226123001,128.59594613550075
20240226124001,125.49424415336115
20240226125001,120.24173835777857
20240226130001,115.53056976577443
20240226131001,115.13225297521083
20240226132001,107.3783930599695
20240226133001,98.78082817606057
20240226134001,97.10498739941225
20240226135001,90.17092468358447
20240226140001,98.29907854755668
20240226141001,96.62323777090836
20240226142001,88.18586804705691
20240226143001,82.7705399129225
20240226144001,74.82295473716924
20240226145001,67.38981954565251
20240226150001,38.09481686955082
20240226151001,32.3976585398862
20240226152001,28.793988982607207
20240226153001,23.07517428734797
20240226154001,18.011802012966065
20240226155001,14.17578552613475
20240226160001,17.576817735270698
20240226161001,12.417101625318152
20240226162001,7.9667102857607
20240226163001,4.3156285474528655
20240226164001,2.224786731859733
20240226165001,0.5050270656059677
20240327090001,570.0022524680244
20240327091001,580.7219993617407
20240327092001,570.3090820151657
20240327093001,594.2536172369555
20240327094001,578.503982776838
20240327095001,611.0035558364779
20240327100001,700.7151339806222
20240327101001,707.6693074667295
20240327102001,736.0986386200731
20240327103001,737.7890674890662
20240327104001,742.1117897052904
20240327105001,756.5095186073364
20240327110001,915.5977000187504
20240327111001,913.1458177154841
20240327112001,910.205993096201
20240327113001,897.2192607632267
20240327114001,883.9476596851691
20240327115001,888.4432835177028
20240327120001,751.440740272574
20240327121001,757.8329120859136
20240327122001,758.3443371928248
20240327123001,730.8733443132826
20240327124001,734.5272212202364
20240327125001,745.0383439838614
20240327130001,583.1581722328807
20240327131001,572.6728999274955
20240327132001,572.4994560959685
20240327133001,556.212108347275
20240327134001,543.9297408201776
20240327135001,530.0431739677126
20240327140001,432.4751374577344
20240327141001,415.051174378002
20240327142001,390.72227975012373
20240327143001,359.53239217031495
20240327144001,354.3129706117756
20240327145001,327.39137966173996
20240327150001,173.62015658128976
20240327151001,164.86720613678577
20240327152001,156.57911973073223
20240327153001,147.53947688542706
20240327154001,138.3977518519085
20240327155001,121.17989836428586
20240327160001,143.06184900375837
20240327161001,148.28999819084746
20240327162001,122.34558817115808
20240327163001,109.59858157860896
20240327164001,95.9017711029237
20240327165001,87.13669716221776
20240329090001,393.8969592065229
20240329091001,385.2784268000751
20240329092001,399.01994845741666
20240329093001,427.19457637536516
20240329094001,426.81543781790873
20240329095001,428.32596414622645
20240329100001,157.76492071006888
20240329101001,165.84278050275444
20240329102001,172.22749181683216
20240329103001,172.45431712572926
20240329104001,175.42697093843307
20240329105001,175.14088335572552
20240329110001,193.0182551899606
20240329111001,193.0182551899606
20240329112001,193.7364154547221
20240329113001,190.47251187644855
20240329114001,190.47251187644855
20240329115001,183.4902446105205
20240329120001,128.85864310189953
20240329121001,118.8189551738882
20240329122001,118.3556112909956
20240329123001,109.2636356928943
20240329124001,107.08284049795895
20240329125001,103.02282947443214
20240329130001,191.32589879021452
20240329131001,182.5901441048403
20240329132001,179.9553332219923
20240329133001,172.93115138057792
20240329134001,164.03073893397158
20240329135001,159.70290688277498
20240329140001,90.58836603018814
20240329141001,86.25008787493506
20240329142001,81.3113009388465
20240329143001,75.51347503824924
20240329144001,68.47639976814804
20240329145001,62.41260626883165
20240329150001,86.61051624137124
20240329151001,78.00806396671466
20240329152001,72.29186323113888
20240329153001,65.36246692735669
20240329154001,56.245630679167725
20240329155001,47.099060325925734
20240329160001,57.44466781347859
20240329161001,58.69431408637111
20240329162001,49.040226097480634
20240329163001,39.06435682693118
20240329164001,29.678173255658297
20240329165001,23.884773309641837
20240428090001,390.5301418816862
20240428091001,398.7810691522352
20240428092001,408.37418297940394
20240428093001,420.86822714402416
20240428094001,422.4326427509763
20240428095001,436.4560908405913
20240428100001,468.7095297208995
20240428101001,468.7095297208995
20240428102001,480.6527188018768
20240428103001,482.98416988317996
20240428104001,481.2098942694985
20240428105001,467.3380189661474
20240428110001,632.7606137807828
20240428111001,634.1791767852106
20240428112001,637.0360643788218
20240428113001,615.9735055640386
20240428114001,589.4055132890862
20240428115001,568.123951244687
20240428120001,755.7782426713529
20240428121001,763.885512372795
20240428122001,760.0843703396571
20240428123001,769.9043462986633
20240428124001,738.4952376003682
20240428125001,766.9559764258486
20240428130001,299.1934307603741
20240428131001,285.45308729799206
20240428132001,260.83436173353783
20240428133001,259.96318460366297
20240428134001,257.47079394407007
20240428135001,247.92731376745922
20240428140001,72.8707791065166
20240428141001,66.9846943758461
20240428142001,66.14470550050832
20240428143001,58.66171615019089
20240428144001,54.5370706982089
20240428145001,48.88285117161406
20240428150001,92.42426766222533
20240428151001,86.54884133682535
20240428152001,82.18298454107112
20240428153001,74.28983956080016
20240428154001,67.3384499883656
20240428155001,60.87165510198867
20240428160001,284.78935667318075
20240428161001,278.7598256762325
20240428162001,253.90150565949145
20240428163001,241.72916984355524
20240428164001,232.1533690262945
20240428165001,207.60171077834826
20240430090001,654.5573432761678
20240430091001,676.7498911033663
20240430092001,679.0467180706603
20240430093001,678.4676909555229
20240430094001,721.5170177839595
20240430095001,736.8827580940819
20240430100001,969.6527587114908
20240430101001,969.5429231127351
20240430102001,969.0407231516095
20240430103001,973.8024376869877
20240430104001,983.3562809165093
20240430105001,972.3222436572795
20240430110001,1048.3555749535017
20240430111001,1021.0056355889853
20240430112001,981.2657658323726
20240430113001,955.5094924469122
20240430114001,923.199984629092
20240430115001,896.6422585913148
20240430120001,916.7173769425609
20240430121001,890.6193188623665
20240430122001,899.9839293540728
20240430123001,890.2673450145292
20240430124001,908.3647047363366
20240430125001,920.6158135979045
20240430130001,755.8917018319111
20240430131001,734.6991952606207
20240430132001,735.6123721226343
20240430133001,738.1144004615613
20240430134001,699.939912643387
20240430135001,699.5262925574442
20240430140001,560.0806880993653
20240430141001,544.2388136375861
20240430142001,536.3377196849237
20240430143001,518.9583032758146
20240430144001,518.0417289091715
20240430145001,496.56928275830074
20240430150001,240.05529892388813
20240430151001,232.31117191604497
20240430152001,217.23020207091892
20240430153001,212.0321742462571
20240430154001,196.23310211020643
20240430155001,182.12111850206742
20240430160001,0.45841331615248676
20240430161001,0.45841331615248676
20240430162001,0.45841331615248676
20240430163001,0.45841331615248676
20240430164001,0.45841331615248676
20240430165001,0.45841331615248676
20240515090001,293.10242483886526
20240515091001,311.93292666793445
20240515092001,311.26666664849677
20240515093001,323.26094455884316
20240515094001,343.34998350293756
20240515095001,346.3086479309827
20240515100001,416.62628923208615
20240515101001,421.40556771882603
20240515102001,423.07642315779
20240515103001,435.8127393155747
20240515104001,435.44046334722685
20240515105001,435.0965006296489
20240515110001,353.2262340461989
20240515111001,338.1146522279749
20240515112001,340.54077489154776
20240515113001,334.83981020273984
20240515114001,309.2422304223313
20240515115001,277.34126289501665
20240515120001,417.0196123065967
20240515121001,408.96574162090735
20240515122001,395.26752615668147
20240515123001,394.85788036090406
20240515124001,380.15540914249794
20240515125001,379.679180390982
20240515130001,274.16552330513844
20240515131001,274.0564446853107
20240515132001,259.6378636675003
20240515133001,260.59224380626944
20240515134001,244.20030381537597
20240515135001,242.2289201287696
20240515140001,100.85274333440903
20240515141001,99.66010118544195
20240515142001,93.11768179631456
20240515143001,91.24399536389942
20240515144001,85.38453806996539
20240515145001,80.10312785726212
20240515150001,0.45841331615248676
20240515151001,0.45841331615248676
20240515152001,0.45841331615248676
20240515153001,0.45841331615248676
20240515154001,0.45841331615248676
20240515155001,0.45841331615248676
20240515160001,0.45841331615248676
20240515161001,0.45841331615248676
20240515162001,0.45841331615248676
20240515163001,0.45841331615248676
20240515164001,0.45841331615248676
20240515165001,0.45841331615248676
20240520090001,390.299127650349
20240520091001,409.16753451705534
20240520092001,418.4013487685515
20240520093001,432.9359709496219
20240520094001,446.1273024265247
20240520095001,445.8953223892546
20240520100001,560.7705610540877
20240520101001,598.4746894405469
20240520102001,607.1516786559071
20240520103001,600.5857061280096
20240520104001,583.2426470537979
20240520105001,583.6978907244018
20240520110001,367.31609372017084
20240520111001,367.78120260855474
20240520112001,362.59947364819186
20240520113001,348.01651808677053
20240520114001,321.5790253564424
20240520115001,283.23844174129675
20240520120001,236.10176792843208
20240520121001,217.56627777324283
20240520122001,215.88956670829447
20240520123001,207.21804925313427
20240520124001,207.6209797204201
20240520125001,200.43368896068162
20240520130001,212.99265535320936
20240520131001,205.5706298400513
20240520132001,205.51641005570252
20240520133001,198.80926672408177
20240520134001,195.9898240195274
20240520135001,196.41341887457
20240520140001,62.013917244272434
20240520141001,60.285844027450075
20240520142001,56.35929953020627
20240520143001,53.34870882069011
20240520144001,48.954015009392464
20240520145001,48.1026519466059
20240520150001,61.8731484043065
20240520151001,56.35929953020627
20240520152001,53.34870882069011
20240520153001,48.954015009392464
20240520154001,42.504838606827526
20240520155001,40.95090525158962
20240520160001,10.730987206025361
20240520161001,8.183413406141971
20240520162001,6.419165250488558
20240520163001,5.185239967635422
20240520164001,3.8762737031463246
20240520165001,2.6471912418782155
20240613090001,177.41689398946858
20240613091001,177.41689398946858
20240613092001,186.72849750871714
20240613093001,192.24519815158055
20240613094001,197.88527055079174
20240613095001,193.78249315181264
20240613100001,280.4367460049757
20240613101001,300.1837589226426
20240613102001,307.12576634042017
20240613103001,322.8357000946639
20240613104001,305.32907314107285
20240613105001,307.12286821366195
20240613110001,532.5162451365519
20240613111001,531.8213264197971
20240613112001,517.0823480071173
20240613113001,516.5981889218837
20240613114001,483.7835793972305
20240613115001,433.05181162138183
20240613120001,488.9591695055564
20240613121001,490.5435877075431
20240613122001,490.2597751608403
20240613123001,491.74832443956194
20240613124001,493.95264238276593
20240613125001,503.2190736014939
20240613130001,661.2408040745236
20240613131001,686.9298182231462
20240613132001,705.2056815316256
20240613133001,667.7618024874478
20240613134001,672.0779245900995
20240613135001,666.5383671910789
20240613140001,365.9848680601321
20240613141001,352.3517363530837
20240613142001,344.4960744432901
20240613143001,350.45597503320073
20240613144001,333.2221977314646
20240613145001,334.0433794009186
20240613150001,56.84475611129957
20240613151001,55.521311385087174
20240613152001,51.603379820699814
20240613153001,46.16537512667526
20240613154001,44.4880298055541
20240613155001,42.271156631474774
20240613160001,23.097398690853836
20240613161001,21.13330755241428
20240613162001,18.93113426725087
20240613163001,17.298912392778472
20240613164001,14.632416747249815
20240613165001,14.341932520346356
20240615090001,609.9122403580284
20240615091001,649.1054808498446
20240615092001,646.2909347181404
20240615093001,651.7264725947243
20240615094001,647.8287175840683
20240615095001,647.0986149418034
20240615100001,688.8777946952705
20240615101001,678.5690600470825
20240615102001,675.8223116548763
20240615103001,697.8702773877286
20240615104001,651.1724037114475
20240615105001,640.9580626157068
20240615110001,686.0721375447578
20240615111001,687.518846673443
20240615112001,684.902942201102
20240615113001,713.0520647588351
20240615114001,727.4142034689658
20240615115001,615.6062625448707
20240615120001,497.67105993783673
20240615121001,502.5899398242027
20240615122001,502.9723821955737
20240615123001,502.2044329036194
20240615124001,494.14841612719084
20240615125001,502.5744606682969
20240615130001,541.0042028128274
20240615131001,571.7467930001832
20240615132001,575.2947903890206
20240615133001,581.8968944368945
20240615134001,578.9468893656106
20240615135001,579.1465058102368
20240615140001,324.02357331570926
20240615141001,315.832101095282
20240615142001,315.832101095282
20240615143001,320.1297018907392
20240615144001,301.8676289977281
20240615145001,294.1533168349009
20240615150001,265.54194165450673
20240615151001,256.57379073825683
20240615152001,241.95937593144575
20240615153001,225.12062783146368
20240615154001,221.59881248249317
20240615155001,215.25857659241422
20240615160001,75.27235030187944
20240615161001,68.52037715466545
20240615162001,62.567358067878274
20240615163001,58.31387152052907
20240615164001,54.45903925441238
20240615165001,50.346285541627026
20240703090001,728.8288507725804
20240703091001,750.3711899019149
20240703092001,762.2325310070688
20240703093001,764.4572150155916
20240703094001,760.7211010436849
20240703095001,772.1246280721755
20240703100001,957.5948306506103
20240703101001,937.4955182756121
20240703102001,942.6770647526856
20240703103001,929.6406301362703
20240703104001,910.6734094873174
20240703105001,895.1444245109265
20240703110001,865.0271757052946
20240703111001,862.140967643749
20240703112001,880.1649296487576
20240703113001,890.4725637218238
20240703114001,896.174163282247
20240703115001,854.1217486873002
20240703120001,805.3734042259241
20240703121001,766.1442216657188
20240703122001,766.6244765798664
20240703123001,767.990265816562
20240703124001,758.9037918256687
20240703125001,773.144518939931
20240703130001,571.4349298391592
20240703131001,580.1530293049287
20240703132001,585.484251024837
20240703133001,590.9121762564417
20240703134001,589.4037464308061
20240703135001,584.6607606298414
20240703140001,329.81807311370403
20240703141001,318.9882784188739
20240703142001,315.66342477008885
20240703143001,322.0607964107233
20240703144001,321.23880686511944
20240703145001,314.4933788042425
20240703150001,179.1608179940629
20240703151001,175.73682208076073
20240703152001,167.48813497660916
20240703153001,155.9221258458445
20240703154001,151.12445762769886
20240703155001,147.06889676179833
20240703160001,17.874066824771145
20240703161001,15.309055180112187
20240703162001,13.511528952695869
20240703163001,11.870586574544026
20240703164001,9.730237980900098
20240703165001,8.353610496828404
20240707090001,908.0181831995739
20240707091001,935.7903165474855
20240707092001,936.1045760914873
20240707093001,946.1114660649009
20240707094001,950.0705426996653
20240707095001,952.101872383758
20240707100001,1184.1820193265276
20240707101001,1181.575975213389
20240707102001,1189.9310105584461
20240707103001,1181.2906535725067
20240707104001,1189.6414258880502
20240707105001,1185.6167895431352
20240707110001,951.3791951409531
20240707111001,990.6553053301221
20240707112001,995.8642703733678
20240707113001,989.5173639221268
20240707114001,996.430451090357
20240707115001,974.8034740364031
20240707120001,958.1131258678446
20240707121001,934.5259749162753
20240707122001,918.5522881687501
20240707123001,920.715370234494
20240707124001,913.664195716783
20240707125001,936.5848890953528
20240707130001,503.69899162831
20240707131001,531.7187877242367
20240707132001,538.0167029328609
20240707133001,539.8146565449467
20240707134001,539.8022575576807
20240707135001,536.5793130172009
20240707140001,343.8691190584264
20240707141001,335.2124350850054
20240707142001,333.4511618541794
20240707143001,335.68634804573804
20240707144001,332.98224259349695
20240707145001,312.88690568668954
20240707150001,140.53401932512645
20240707151001,139.8335226598838
20240707152001,129.94725492423075
20240707153001,126.26334304593163
20240707154001,114.66849432975435
20240707155001,105.60851512594115
20240707160001,0.45841331615248676
20240707161001,0.45841331615248676
20240707162001,0.45841331615248676
20240707163001,0.45841331615248676
20240707164001,0.45841331615248676
20240707165001,0.45841331615248676
20240106090001,320.3215466034062
20240106091001,343.0999045014791
20240106092001,344.59713356479534
20240106093001,361.7640175078817
20240106094001,361.9858903765906
20240106095001,364.5185270146151
20240106100001,528.935111154166
20240106101001,548.9179824277409
20240106102001,573.6405263941308
20240106103001,564.4134438054137
20240106104001,564.4723049681866
20240106105001,605.1628642968698
20240106110001,703.2671898849521
20240106111001,733.5402382366594
20240106112001,728.4870677860839
20240106113001,729.1568373550166
20240106114001,727.4797196865463
20240106115001,732.7264759437776
20240106120001,645.6162369495482
20240106121001,651.2915256921616
20240106122001,651.1124538059804
20240106123001,633.4021157468652
20240106124001,635.6646801285423
20240106125001,641.4036236586678
20240106130001,601.1298620555067
20240106131001,603.9221564269831
20240106132001,569.0078004661067
20240106133001,569.3288808357293
20240106134001,578.795904931168
20240106135001,577.3284698759429
20240106140001,180.28710763044768
20240106141001,167.5693075234146
20240106142001,163.62312804804623
20240106143001,155.84041762074935
20240106144001,153.1472950334794
20240106145001,129.09057023809652
20240106150001,43.927742444395996
20240106151001,36.13393777434781
20240106152001,29.48960921222186
20240106153001,22.51173810143196
20240106154001,16.839115661505925
20240106155001,11.416592160331932
20240106160001,0.45841331615248676
20240106161001,0.45841331615248676
20240106162001,0.45841331615248676
20240106163001,0.45841331615248676
20240106164001,0.45841331615248676
20240106165001,0.45841331615248676
20240111090001,137.1500946609017
20240111091001,151.26510524951263
20240111092001,157.0764009616221
20240111093001,162.86641501003828
20240111094001,175.38074580543193
20240111095001,179.37603975009867
20240111100001,178.72815298766128
20240111101001,185.81215396242925
20240111102001,195.04586461972423
20240111103001,202.32371043805085
20240111104001,200.69515596048632
20240111105001,211.38236981361086
20240111110001,254.04574326917432
20240111111001,264.7912770974184
20240111112001,264.7912770974184
20240111113001,264.7912770974184
20240111114001,264.7912770974184
20240111115001,263.69983513494816
20240111120001,463.47951966788816
20240111121001,463.957420438306
20240111122001,461.7800261722301
20240111123001,453.7715816984559
20240111124001,454.931225804035
20240111125001,440.17675192534927
20240111130001,191.87102618437328
20240111131001,183.3647125748967
20240111132001,178.1526386546005
20240111133001,173.79082219384918
20240111134001,164.76057489976512
20240111135001,155.01655748683154
20240111140001,131.00329602236016
20240111141001,122.44127948091176
20240111142001,115.8351093518335
20240111143001,111.18962596413567
20240111144001,97.0555314861178
20240111145001,91.71203248253343
20240111150001,54.451910730405324
20240111151001,48.10674477141962
20240111152001,38.11458419261721
20240111153001,32.705907188454105
20240111154001,25.852828544056052
20240111155001,18.141452842262648
20240111160001,18.141452842262648
20240111161001,11.56829811291068
20240111162001,6.873816097469579
20240111163001,3.187397321207564
20240111164001,0.5050270656059677
20240111165001,0.45841331615248676
20240213090001,530.5980434627066
20240213091001,544.5620081740337
20240213092001,520.6577982977725
20240213093001,530.1794151794246
20240213094001,552.278835778218
20240213095001,603.1821260444509
20240213100001,711.4469414628193
20240213101001,741.5710441528987
20240213102001,734.500967081054
20240213103001,765.1450231667336
20240213104001,765.1221632161866
20240213105001,799.4619729467624
20240213110001,999.1638737729795
20240213111001,991.9154441449311
20240213112001,990.7484427226613
20240213113001,989.6441629416294
20240213114001,985.4026838006863
20240213115001,986.6103491705443
20240213120001,930.937202851434
20240213121001,927.7347699638907
20240213122001,928.0836134626278
20240213123001,926.449158780947
20240213124001,901.8926693616751
20240213125001,903.2246993528254
20240213130001,923.4928791955958
20240213131001,934.5155116681328
20240213132001,915.1221043050604
20240213133001,915.8003647384535
20240213134001,920.748136021511
20240213135001,927.3710862696067
20240213140001,233.0735173926298
20240213141001,217.1872633231949
20240213142001,208.38171966154738
20240213143001,199.56254400496152
20240213144001,191.02277224449088
20240213145001,180.30945148829656
20240213150001,61.03526188909558
20240213151001,54.50606044216761
20240213152001,47.890736156247286
20240213153001,42.08958338360494
20240213154001,32.67697145271404
20240213155001,26.526152150144533
20240213160001,29.788351335683426
20240213161001,23.192515054850887
20240213162001,17.127537788165416
20240213163001,11.189697362862331
20240213164001,6.229084709712968
20240213165001,2.8635269104703385
20240508090001,173.51175404718438
20240508091001,180.08993302390655
20240508092001,186.9526525719006
20240508093001,203.85761162752007
20240508094001,209.40066249784132
20240508095001,216.52781819580065
20240508100001,106.63716050709473
20240508101001,114.64163062921357
20240508102001,115.36803306200807
20240508103001,115.36803306200807
20240508104001,115.28347576027194
20240508105001,115.29130772143081
20240508110001,123.33649580592079
20240508111001,114.36650240362063
20240508112001,113.6400999708261
20240508113001,103.96744242243871
20240508114001,94.10289617650353
20240508115001,82.57579545515212
20240508120001,87.2259670525541
20240508121001,78.16562807622219
20240508122001,76.65693436321898
20240508123001,71.83542290075087
20240508124001,68.28454649150589
20240508125001,64.67747718585107
20240508130001,39.923908433395795
20240508131001,37.414222416652706
20240508132001,36.37815531109508
20240508133001,34.1325922696676
20240508134001,31.208429713327053
20240508135001,28.62183863070206
20240508140001,0.45841331615248676
20240508141001,0.45841331615248676
20240508142001,0.45841331615248676
20240508143001,0.45841331615248676
20240508144001,0.45841331615248676
20240508145001,0.45841331615248676
20240508150001,7.938722378718051
20240508151001,6.155310035618344
20240508152001,4.3156285474528655
20240508153001,3.3308764342786037
20240508154001,2.224786731859733
20240508155001,1.169425332605067
20240508160001,0.45841331615248676
20240508161001,0.45841331615248676
20240508162001,0.45841331615248676
20240508163001,0.45841331615248676
20240508164001,0.45841331615248676
20240508165001,0.45841331615248676
20240510090001,437.79514233681635
20240510091001,451.81940698768494
20240510092001,463.22100415969203
20240510093001,477.89936083900415
20240510094001,493.8587366324885
20240510095001,514.0936416061419
20240510100001,859.0952337214219
20240510101001,882.3143116569573
20240510102001,878.9248088060053
20240510103001,868.8013311265518
20240510104001,849.6591154985877
20240510105001,834.1562199227002
20240510110001,840.3740550245069
20240510111001,855.4395242660894
20240510112001,831.584591603708
20240510113001,798.6362072562767
20240510114001,774.2033726449298
20240510115001,742.7387416616132
20240510120001,820.0058066857465
20240510121001,812.1278421065252
20240510122001,829.6983532118436
20240510123001,834.6933731093309
20240510124001,824.1163864264568
20240510125001,851.8052935664485
20240510130001,812.0462942260131
20240510131001,789.8541241797413
20240510132001,790.6148107052172
20240510133001,797.1065216974903
20240510134001,801.4165035157216
20240510135001,808.1236581937388
20240510140001,243.05555782885563
20240510141001,232.76779385167276
20240510142001,225.71590633035464
20240510143001,224.28770306158623
20240510144001,212.09379158920763
20240510145001,208.34335101660133
20240510150001,24.328714590159098
20240510151001,20.885548259375675
20240510152001,17.777264771128284
20240510153001,15.285336218399344
20240510154001,12.27408010756096
20240510155001,10.318792750010235
20240510160001,30.504222804116715
20240510161001,26.046123412202668
20240510162001,22.973044567824267
20240510163001,19.73812409639204
20240510164001,16.491470310293177
20240510165001,14.527582936563617
20240524090001,96.89176445403203
20240524091001,102.92723292112764
20240524092001,117.1547721110371
20240524093001,117.7996251780351
20240524094001,132.0099072668599
20240524095001,134.64565929564944
20240524100001,216.61168734238305
20240524101001,225.0996704061078
20240524102001,224.7670584816086
20240524103001,226.55488885229505
20240524104001,226.9744933930124
20240524105001,227.4830297482901
20240524110001,173.57504835255585
20240524111001,173.43302705735428
20240524112001,173.7517988057278
20240524113001,149.62965322945223
20240524114001,133.00003495968772
20240524115001,95.2937105582155
20240524120001,131.03689807474868
20240524121001,116.99987842467674
20240524122001,109.53396424612049
20240524123001,101.46798203201189
20240524124001,101.46798203201189
20240524125001,101.46798203201189
20240524130001,74.60247425225153
20240524131001,73.66443561618613
20240524132001,73.66443561618613
20240524133001,68.29149542107325
20240524134001,63.36797893911253
20240524135001,61.13827658507186
20240524140001,36.19128911937802
20240524141001,35.92071740960668
20240524142001,35.45592054423526
20240524143001,34.499250815852236
20240524144001,32.98041035882687
20240524145001,30.197986851175
20240524150001,4.170239424977744
20240524151001,3.3863432519078756
20240524152001,2.4960450106901413
20240524153001,1.8908472468319384
20240524154001,1.0867741788526921
20240524155001,0.5545774187721169
20240524160001,0.45841331615248676
20240524161001,0.45841331615248676
20240524162001,0.45841331615248676
20240524163001,0.45841331615248676
20240524164001,0.45841331615248676
20240524165001,0.45841331615248676
20240623090001,534.3438775751182
20240623091001,563.8561946441007
20240623092001,563.8561946441007
20240623093001,583.7878664155837
20240623094001,603.355093454332
20240623095001,607.7780786731889
20240623100001,659.2873332294802
20240623101001,672.8139051411323
20240623102001,681.8350944516278
20240623103001,682.9999355418428
20240623104001,655.662769366019
20240623105001,654.2145124940481
20240623110001,944.749506878652
20240623111001,937.1897594244549
20240623112001,938.1181126420718
20240623113001,945.0675509368249
20240623114001,956.8776944635839
20240623115001,901.8908199233744
20240623120001,829.2845658734167
20240623121001,810.1703922755552
20240623122001,810.3434480363547
20240623123001,811.5012997296163
20240623124001,803.706347892606
20240623125001,805.8670434045088
20240623130001,760.5041899984078
20240623131001,745.9364004932299
20240623132001,763.5104643574133
20240623133001,778.4414699548197
20240623134001,764.7562260925691
20240623135001,753.2188473313842
20240623140001,570.0048443651208
20240623141001,562.0890330300471
20240623142001,543.4576960928638
20240623143001,551.0548386746369
20240623144001,538.7682227739816
20240623145001,529.5368097151377
20240623150001,243.48361483376442
