序號,答案
20240327104001,907.2092311527454
20240327105001,918.392474557044
20240327110001,879.8217895311902
20240327111001,880.9241127945579
20240327112001,877.0648857991218
20240327113001,868.3853453878041
20240327114001,855.0881460119888
20240327115001,837.4322192952013
20240327120001,763.7069936299202
20240327121001,738.3064159496106
20240327122001,709.6023782902648
20240327123001,678.0183356663542
20240327124001,644.0025519760294
20240327125001,608.0211352697801
20240327130001,532.1783933015433
20240327131001,493.6987868654744
20240327132001,454.6848229374306
20240327133001,415.5986246350499
20240327134001,376.88163527739107
20240327135001,338.94693926734624
20240327140001,293.1557119734887
20240327141001,257.87588345692427
20240327142001,224.3784812033984
20240327143001,192.8981059038772
20240327144001,163.61297192908484
20240327145001,136.64253844137608
20240327150001,111.89050640525284
20240327151001,89.6696794995068
20240327152001,69.7680888824325
20240327153001,52.0777940191914
20240327154001,36.44603133924488
20240327155001,22.68583841658483
20240327160001,13.70339921817606
20240327161001,3.0726193303513583
20240327162001,0.0
20240327163001,0.0
20240327164001,0.0
20240327165001,0.0
20240329090001,413.11514946540245
20240329091001,461.1114869297213
20240329092001,507.3838934035782
20240329093001,551.4002454783586
20240329094001,592.6522454330577
20240329095001,630.6647303391935
20240329100001,693.556254173227
20240329101001,723.8406230312127
20240329102001,749.7440299338934
20240329103001,771.0042702076014
20240329104001,787.4267550817267
20240329105001,798.8871760245378
20240329110001,814.3486886250232
20240329111001,815.7957178115312
20240329112001,812.3292052666
20240329113001,804.0972468607404
20240329114001,791.3062015813504
20240329115001,774.2148308855615
20240329120001,715.3565845297464
20240329121001,690.6202335050683
20240329122001,662.6143607033717
20240329123001,631.7485133000555
20240329124001,598.4561437651903
20240329125001,563.1889041398267
20240329130001,519.5028963383147
20240329131001,481.6818102018851
20240329132001,443.28437156581435
20240329133001,404.76643209273794
20240329134001,366.5653428956898
20240329135001,329.09194834983293
20240329140001,292.7229757210571
20240329141001,257.79406905480107
20240329142001,224.59367888274835
20240329143001,193.35797926542546
20240329144001,164.2669579721562
20240329145001,137.44180369710455
20240329150001,139.99265607733543
20240329151001,117.8231953342123
20240329152001,97.92639874134755
20240329153001,80.19284235139412
20240329154001,64.46608027280121
20240329155001,50.55204955406043
20240329160001,55.86264939553337
20240329161001,44.91394375445719
20240329162001,35.135018722230654
20240329163001,26.388540847201284
20240329164001,18.665560865140492
20240329165001,12.190727022102635
20240428090001,394.33118358657487
20240428091001,442.54818522270796
20240428092001,489.03319064036026
20240428093001,533.2550746631268
20240428094001,574.7065458377692
20240428095001,612.9135343627228
20240428100001,634.6013649723258
20240428101001,665.0742438878747
20240428102001,691.1655845381373
20240428103001,712.6151390485852
20240428104001,729.230524826869
20240428105001,740.8898347536331
20240428110001,763.4662222888751
20240428111001,765.1315097316051
20240428112001,761.8962630370422
20240428113001,753.9101444786904
20240428114001,741.3802817595326
20240428115001,724.5652186890441
20240428120001,703.7687676708276
20240428121001,679.3341401997596
20240428122001,651.6385121478867
20240428123001,621.0879244964464
20240428124001,588.1122258871605
20240428125001,553.1596922309731
20240428130001,533.0482248425584
20240428131001,495.5297898918592
20240428132001,457.4261473715753
20240428133001,419.1920677028757
20240428134001,381.26432676325635
20240428135001,344.05359529253394
20240428140001,307.93672470767467
20240428141001,273.2496884413921
20240428142001,240.28139489357594
20240428143001,209.26854300639891
20240428144001,180.3916636428935
20240428145001,153.77246665272997
20240428150001,131.58141764712508
20240428151001,109.60283737095898
20240428152001,89.88978873905342
20240428153001,72.33285971281799
20240428154001,56.77530365997734
20240428155001,43.02228117190708
20240428160001,39.87027705323277
20240428161001,29.0604161957599
20240428162001,19.403166298918052
20240428163001,10.753033690772838
20240428164001,3.086825858265172
20240428165001,0.0
20240430090001,577.1185107448764
20240430091001,623.0166605258282
20240430092001,667.0660884071546
20240430093001,708.7539909867836
20240430094001,747.5924189068849
20240430095001,783.1292831841506
20240430100001,823.9753299556509
20240430101001,851.7488917659656
20240430102001,875.182784576565
20240430103001,894.066605351604
20240430104001,908.2685242458539
20240430105001,917.7378326071741
20240430110001,898.5355374367685
20240430111001,898.6994481631563
20240430112001,894.4240300357768
20240430113001,885.9142796620322
20240430114001,873.3975382008679
20240430115001,857.1062570783226
20240430120001,855.3025605107999
20240430121001,832.1521257002431
20240430122001,805.9343878342077
20240430123001,776.9291980498807
20240430124001,745.4616141604914
20240430125001,711.9049401192733
20240430130001,694.7076361703738
20240430131001,658.2512586729462
20240430132001,621.0321021766787
20240430133001,583.516295893319
20240430134001,546.15906594329
20240430135001,509.39290688215567
20240430140001,477.83502325854033
20240430141001,443.4083127823015
20240430142001,410.6400118676354
20240430143001,379.7856664662885
20240430144001,351.0425954871583
20240430145001,324.54715941691114
20240430150001,311.3934112259036
20240430151001,289.5535459649796
20240430152001,269.9993359081666
20240430153001,252.62589498364366
20240430154001,237.27708725748926
20240430155001,223.75328444230954
20240430160001,201.08794930314087
20240430161001,190.49795796537478
20240430162001,180.99902451739436
20240430163001,172.36873459649314
20240430164001,164.45118782363042
20240430165001,157.21424312690937
20240515090001,509.59431440064384
20240515091001,554.2658989256599
20240515092001,597.0902206704891
20240515093001,637.5557113428398
20240515094001,675.1757625116254
20240515095001,709.4998714949694
20240515100001,666.8793619833123
20240515101001,693.4580710109562
20240515102001,715.7109506470896
20240515103001,733.4324034122569
20240515104001,746.4969789830683
20240515105001,754.862167509128
20240515110001,758.56689739772
20240515111001,757.7242980879864
20240515112001,752.507684110173
20240515113001,743.1302406593147
20240515114001,729.8217712665481
20240515115001,712.8091424652704
20240515120001,687.3746248742981
20240515121001,663.5970698428413
20240515122001,636.770074255251
20240515123001,607.1574467451228
20240515124001,575.0741172784974
20240515125001,540.8891148008204
20240515130001,556.9319107138693
20240515131001,519.8250798951522
20240515132001,481.94977578874716
20240515133001,443.7763698580218
20240515134001,405.76408364069863
20240515135001,368.34894050505113
20240515140001,320.0925403233306
20240515141001,285.0375196521003
20240515142001,251.6545810715134
20240515143001,220.20097878548432
20240515144001,190.87542842059594
20240515145001,163.81542336492492
20240515150001,154.12317156785213
20240515151001,131.75706283199813
20240515152001,111.69661607564309
20240515153001,93.83722930663328
20240515154001,78.02280546386822
20240515155001,64.05344401337364
20240515160001,83.57316755405479
20240515161001,72.57501340004575
20240515162001,62.683680594517654
20240515163001,53.67296579384038
20240515164001,45.380688611881084
20240515165001,37.76421098338846
20240520090001,664.5788996969732
20240520091001,705.750814616292
20240520092001,744.9861640080937
20240520093001,781.775333673655
20240520094001,815.6332038783166
20240520095001,846.1118251282016
20240520100001,773.2488609357084
20240520101001,795.8408516491186
20240520102001,814.070153474391
20240520103001,827.7823471504714
20240520104001,836.9438389799425
20240520105001,841.669957047166
20240520110001,718.5958451085265
20240520111001,715.556943368981
20240520112001,709.6058494485249
20240520113001,701.5340181634595
20240520114001,691.8612378118263
20240520115001,680.3932202787853
20240520120001,667.0724166329853
20240520121001,649.2125229123119
20240520122001,627.2411936777582
20240520123001,601.3134181644032
20240520124001,571.9158902878943
20240520125001,539.6617761845803
20240520130001,522.106392837265
20240520131001,486.04563389746244
20240520132001,448.9956797801203
20240520133001,411.52374639498515
20240520134001,374.159048886359
20240520135001,337.38822710380043
20240520140001,281.6144221451966
20240520141001,247.29772022262802
20240520142001,214.73341450694488
20240520143001,184.19342170372113
20240520144001,155.88723890304544
20240520145001,129.96012980182059
20240520150001,106.49242042734272
20240520151001,85.50002536846495
20240520152001,66.93631645300309
20240520153001,50.69546492985518
20240520154001,36.61741260008165
20240520155001,24.49469443115646
20240520160001,5.351052505764926
20240520161001,0.0
20240520162001,0.0
20240520163001,0.0
20240520164001,0.0
20240520165001,0.0
20240613090001,354.8412518498077
20240613091001,395.33208993918606
20240613092001,433.87895475899126
20240613093001,469.9714782615752
20240613094001,503.1235059360821
20240613095001,532.8857553294131
20240613100001,641.6070881525175
20240613101001,663.456568695648
20240613102001,680.9275771692022
20240613103001,693.8645618366374
20240613104001,702.2349214660601
20240613105001,706.1603181723947
20240613110001,712.8643424474812
20240613111001,709.0848067469798
20240613112001,702.5275554065155
20240613113001,694.1078872641267
20240613114001,684.4407443808495
20240613115001,673.2555764280182
20240613120001,642.1773873790612
20240613121001,624.4159230086843
20240613122001,602.304014674402
20240613123001,576.0620841919484
20240613124001,546.2490427403613
20240613125001,513.5268870523856
20240613130001,447.0980987823481
20240613131001,410.5359568049785
20240613132001,372.9840150454863
20240613133001,335.01407846011466
20240613134001,297.157925132833
20240613135001,259.9036532983973
20240613140001,305.6547832638878
20240613141001,270.8728212320351
20240613142001,237.85288112548625
20240613143001,206.86703724220274
20240613144001,178.12486050775965
20240613145001,151.77162692798782
20240613150001,99.67946405100503
20240613151001,78.28050687588114
20240613152001,59.319808260821844
20240613153001,42.69129038880459
20240613154001,28.234521319465728
20240613155001,15.741479298726006
20240613160001,24.001243509101755
20240613161001,14.668350916180259
20240613162001,6.492373777475564
20240613163001,0.0
20240613164001,0.0
20240613165001,0.0
20240615090001,371.6712850781923
20240615091001,412.2907848674644
20240615092001,450.96131346027505
20240615093001,487.16793058566134
20240615094001,520.4184853527925
20240615095001,550.2559971873245
20240615100001,533.7787332151444
20240615101001,555.625595539522
20240615102001,573.0349671488491
20240615103001,585.8360863471017
20240615104001,593.9837295905568
20240615105001,597.599978383837
20240615110001,598.0023487082419
20240615111001,593.9670153445941
20240615112001,587.6315260336421
20240615113001,580.6577026382691
20240615114001,574.4758889980163
20240615115001,568.462685238085
20240615120001,557.4761273478987
20240615121001,543.2690860570646
20240615122001,523.4107406858243
20240615123001,498.67965436897504
20240615124001,470.03062300793897
20240615125001,438.3323968741688
20240615130001,370.3635424936395
20240615131001,334.7868516689431
20240615132001,298.2443875658304
20240615133001,261.3169797735032
20240615134001,224.53993505347518
20240615135001,188.40223696739895
20240615140001,151.23492196781598
20240615141001,117.64265556882987
20240615142001,85.84714620348291
20240615143001,56.11900096105933
20240615144001,28.666236915213517
20240615145001,3.632503842574522
20240615150001,0.0
20240615151001,0.0
20240615152001,0.0
20240615153001,0.0
20240615154001,0.0
20240615155001,0.0
20240615160001,0.0
20240615161001,0.0
20240615162001,0.0
20240615163001,0.0
20240615164001,0.0
20240615165001,0.0
20240703090001,461.5568458776681
20240703091001,500.99985736423696
20240703092001,538.503114530576
20240703093001,573.5507006765497
20240703094001,605.6490807485761
20240703095001,634.3393684452255
20240703100001,645.9339189861855
20240703101001,666.6348539128953
20240703102001,682.8926925040422
20240703103001,694.5308917637623
20240703104001,701.4973624651
20240703105001,703.9076165431732
20240703110001,691.8365879446544
20240703111001,686.5653456182047
20240703112001,679.0816542510534
20240703113001,671.2997975595857
20240703114001,665.0335672423446
20240703115001,659.5964280525266
20240703120001,576.1234993315334
20240703121001,561.7831566474372
20240703122001,541.3960734286845
20240703123001,515.9721555915859
20240703124001,486.58390664045635
20240703125001,454.14772269609176
20240703130001,397.5884493149532
20240703131001,361.31877216021996
20240703132001,324.111050082177
20240703133001,286.54643171787
20240703134001,249.1599225767767
20240703135001,212.44000936180635
20240703140001,193.74168391632162
20240703141001,159.62014522775723
20240703142001,127.32112712615037
20240703143001,97.11481835427327
20240703144001,69.20884684156368
20240703145001,43.746488834709226
20240703150001,0.0
20240703151001,0.0
20240703152001,0.0
20240703153001,0.0
20240703154001,0.0
20240703155001,0.0
20240703160001,0.0
20240703161001,0.0
20240703162001,0.0
20240703163001,0.0
20240703164001,0.0
20240703165001,0.0
20240707090001,292.6069495651109
20240707091001,332.56640582146656
20240707092001,370.5783790999785
20240707093001,406.12373715821957
20240707094001,438.7046922068097
20240707095001,467.85673342734606
20240707100001,439.2784598758914
20240707101001,460.37458725731733
20240707102001,476.97595727317605
20240707103001,488.8880867702354
20240707104001,496.03532198785206
20240707105001,498.50436601333763
20240707110001,478.9040053654476
20240707111001,473.4033468660775
20240707112001,465.7227999254726
20240707113001,458.4686912972877
20240707114001,454.92389554822853
20240707115001,454.5277259348935
20240707120001,516.5227685518569
20240707121001,504.4448431247333
20240707122001,485.188791778211
20240707123001,460.51073213636755
20240707124001,431.7736858215618
20240707125001,399.9879581423444
20240707130001,356.94831469244775
20240707131001,321.3872715961338
20240707132001,284.91869636639876
20240707133001,248.12061698163075
20240707134001,211.52472095906558
20240707135001,175.61646626698234
20240707140001,79.76521975859907
20240707141001,46.48986224497128
20240707142001,15.0511524183554
20240707143001,0.0
20240707144001,0.0
20240707145001,0.0
20240707150001,0.0
20240707151001,0.0
20240707152001,0.0
20240707153001,0.0
20240707154001,0.0
20240707155001,0.0
20240707160001,0.0
20240707161001,0.0
20240707162001,0.0
20240707163001,0.0
20240707164001,0.0
20240707165001,0.0
20240106090001,391.59608739291457
20240106091001,431.1416730656616
20240106092001,468.7303903060232
20240106093001,503.8407233093981
20240106094001,535.971425158103
20240106095001,564.653091443565
20240106100001,586.3479633121078
20240106101001,606.9100794150053
20240106102001,622.9270909221216
20240106103001,634.1848532175304
20240106104001,640.5792073279428
20240106105001,642.1556123647772
20240106110001,636.3626507593652
20240106111001,629.5142599394784
20240106112001,620.2552579416868
20240106113001,611.7882720001159
20240106114001,609.7415051067902
20240106115001,614.8416706452429
20240106120001,639.6915745260654
20240106121001,628.5123155949816
20240106122001,609.0171662208973
20240106123001,583.8834669172621
20240106124001,554.7057611304979
20240106125001,522.5386966177756
20240106130001,498.7129032444667
20240106131001,462.88201012311356
20240106132001,426.1867089711817
20240106133001,389.19788401578046
20240106134001,352.44152551817456
20240106135001,316.3985569114236
20240106140001,281.5019785687663
20240106141001,248.13299807436965
20240106142001,216.6170437708929
20240106143001,187.22017585281162
20240106144001,160.14621510875975
20240106145001,135.53479753672548
20240106150001,122.47681736869663
20240106151001,102.94948719741342
20240106152001,85.91582829269396
20240106153001,71.26239947806266
20240106154001,58.82009040310709
20240106155001,48.370238606686485
20240106160001,28.918581313643813
20240106161001,21.641375870795628
20240106162001,15.494063361311078
20240106163001,10.163267145739496
20240106164001,5.353107865831021
20240106165001,0.8114617263489663
20240111090001,373.5745167532259
20240111091001,412.0302807812176
20240111092001,448.5473152441664
20240111093001,482.6024402222138
20240111094001,513.6919465427569
20240111095001,541.3428873803946
20240111100001,522.1206913738258
20240111101001,541.6556548869386
20240111102001,556.6331260434845
20240111103001,566.8233005091748
20240111104001,572.0981552083914
20240111105001,572.4657477121173
20240111110001,586.1708218687812
20240111111001,577.7221998652986
20240111112001,566.5126021110034
20240111113001,555.9411688202703
20240111114001,553.9682737125256
20240111115001,564.3902689641461
20240111120001,615.7718975511235
20240111121001,604.5125895918086
20240111122001,584.1987146846918
20240111123001,558.2531950074562
20240111124001,528.3723871348916
20240111125001,495.6058956971948
20240111130001,440.7118428169614
20240111131001,404.43982554223635
20240111132001,367.36445341021897
20240111133001,330.04876772321916
20240111134001,293.01296244940136
20240111135001,256.73354809320597
20240111140001,221.64004285363592
20240111141001,188.11079697621562
20240111142001,156.46879588205638
20240111143001,126.97792188871449
20240111144001,99.83997170533985
20240111145001,75.19262272102674
20240111150001,44.0921703056423
20240111151001,24.579031420716092
20240111152001,7.5813826054610445
20240111153001,0.0
20240111154001,0.0
20240111155001,0.0
20240111160001,0.0
20240111161001,0.0
20240111162001,0.0
20240111163001,0.0
20240111164001,0.0
20240111165001,0.0
20240213090001,547.7079765465078
20240213091001,585.6254503018813
20240213092001,621.6089010572596
20240213093001,655.1288065732949
20240213094001,685.6728179708604
20240213095001,712.7561477812425
20240213100001,686.5900488849259
20240213101001,705.4569431607891
20240213102001,719.6704576239264
20240213103001,728.9494756563461
20240213104001,733.0850252735908
20240213105001,731.9501609016996
20240213110001,687.1430663155998
20240213111001,675.5102519370297
20240213112001,659.0119585015053
20240213113001,638.6319552747575
20240213114001,619.4467313971479
20240213115001,658.529463133991
20240213120001,658.522250143478
20240213121001,643.1767220215206
20240213122001,619.4268902817769
20240213123001,591.3308052377615
20240213124001,560.0783079633002
20240213125001,526.4157193817425
20240213130001,557.090331997046
20240213131001,520.4394503107703
20240213132001,483.1344288960378
20240213133001,445.6986583927153
20240213134001,408.6249163094709
20240213135001,372.36978187784064
20240213140001,339.4563791741483
20240213141001,306.03329891173473
20240213142001,274.5221744299746
20240213143001,245.17800196018277
20240213144001,218.1944587001816
20240213145001,193.70148393856095
20240213150001,80.52718215939058
20240213151001,61.145087599543785
20240213152001,44.254414240708456
20240213153001,29.729924805916312
20240213154001,17.389050259784312
20240213155001,6.997320111470572
20240213160001,10.403675718988211
20240213161001,3.036166103858818
20240213162001,0.0
20240213163001,0.0
20240213164001,0.0
20240213165001,0.0
20240508090001,415.5023156337927
20240508091001,454.33854849708064
20240508092001,491.25066480559485
20240508093001,525.7085412341569
20240508094001,557.1991559438409
20240508095001,585.236942340786
20240508100001,618.3899783261032
20240508101001,638.223982939299
20240508102001,653.4087876767493
20240508103001,663.6610929248033
20240508104001,668.7686546577685
20240508105001,668.599216259308
20240508110001,662.121982172716
20240508111001,651.4030794658755
20240508112001,635.7361230426703
20240508113001,615.9496922616635
20240508114001,596.1520955418957
20240508115001,634.1169065306275
20240508120001,684.6121299275309
20240508121001,669.9152135741365
20240508122001,647.0023312295473
20240508123001,619.8484286643904
20240508124001,589.58892519307
20240508125001,556.9478385532359
20240508130001,461.5044385394342
20240508131001,425.90486531103124
20240508132001,389.65958444356284
20240508133001,353.28962714463023
20240508134001,317.28607841501685
20240508135001,282.10421956700554
20240508140001,255.06482109196543
20240508141001,222.71817068207042
20240508142001,192.2838000596547
20240508143001,164.01596379363366
20240508144001,138.10763223335164
20240508145001,114.68805229392854
20240508150001,140.9066600677744
20240508151001,122.59222064442474
20240508152001,106.7652222861351
20240508153001,93.29961651089866
20240508154001,82.01193868279313
20240508155001,72.66670447500917
20240508160001,48.059108622672966
20240508161001,41.720934836699485
20240508162001,36.38561951722863
20240508163001,31.698644469629812
20240508164001,27.30956477326356
20240508165001,22.89234782244523
20240510090001,374.08012356867516
20240510091001,412.88372899451724
20240510092001,449.7914024017408
20240510093001,484.27192061863707
20240510094001,515.8111174564109
20240510095001,543.9221852374926
20240510100001,580.2837585427999
20240510101001,600.2359364633354
20240510102001,615.5583730488268
20240510103001,625.9648513951639
20240510104001,631.2388314845534
20240510105001,631.2411206350032
20240510110001,661.8803455127494
20240510111001,651.2927956015906
20240510112001,635.6582952505365
20240510113001,615.5759724566012
20240510114001,593.5245787308897
20240510115001,614.2071684674519
20240510120001,676.0902800804174
20240510121001,662.9524781813963
20240510122001,640.4086816170927
20240510123001,613.6046421066432
20240510124001,583.7220308786605
20240510125001,551.4841229719644
20240510130001,515.393672070641
20240510131001,480.23827309730405
20240510132001,444.45324313934975
20240510133001,408.5574657110792
20240510134001,373.04023453674483
20240510135001,338.3552675466984
20240510140001,335.07531707430485
20240510141001,303.2425311398373
20240510142001,273.3285522713311
20240510143001,245.58635514140417
20240510144001,220.2076137306077
20240510145001,197.3202351048842
20240510150001,155.84244932479498
20240510151001,138.06109097681315
20240510152001,122.76518879869411
20240510153001,109.82682790582805
20240510154001,99.06040636935757
20240510155001,90.22793713250246
20240510160001,83.04590552465584
20240510161001,77.19384645797197
20240510162001,72.3248845678778
20240510163001,68.07861315988362
20240510164001,64.09689025007367
20240510165001,60.04342066552749
20240524090001,626.6702424451502
20240524091001,664.9242858660871
20240524092001,701.2730152455765
20240524093001,735.1848523623004
20240524094001,766.1453971514937
20240524095001,793.6677482861636
20240524100001,851.258792982773
20240524101001,870.602607722162
20240524102001,885.307675901966
20240524103001,895.0889582409654
20240524104001,899.7319323464204
20240524105001,899.1008729751914
20240524110001,814.8863545220837
20240524111001,803.6847285035423
20240524112001,787.4756444795127
20240524113001,766.9133465451754
20240524114001,744.5537784723322
20240524115001,755.4552103524805
20240524120001,851.3835100205348
20240524121001,840.793301284837
20240524122001,818.1112576336044
20240524123001,790.756795901694
20240524124001,760.1754020194879
20240524125001,727.1617033034826
20240524130001,692.3544244278709
20240524131001,656.3360609687128
20240524132001,619.6572494613858
20240524133001,582.8405585514901
20240524134001,546.3774943144946
20240524135001,510.72315994332587
20240524140001,511.1334141298304
20240524141001,478.2865598629917
20240524142001,447.3368352390527
20240524143001,418.53745813669354
20240524144001,392.08024636814673
20240524145001,368.09317472145983
20240524150001,348.74787976289053
20240524151001,329.82433746057734
20240524152001,313.3648648190682
20240524153001,299.24136562528145
20240524154001,287.26797497068605
20240524155001,277.20633875557064
20240524160001,225.768716236351
20240524161001,218.6413971311199
20240524162001,212.47284209143947
20240524163001,206.90135123119376
20240524164001,201.56699685958006
20240524165001,196.13100025543338
20240623090001,644.2145438739922
20240623091001,683.9903097589643
20240623092001,721.8857889551149
20240623093001,757.368712956843
20240623094001,789.924316081848
20240623095001,819.0657333134536
20240623100001,852.2123749184909
20240623101001,873.2257231108168
20240623102001,889.6286332969676
20240623103001,901.1401982879582
20240623104001,907.552841584634
20240623105001,908.7426944570268
20240623110001,886.4968714357523
20240623111001,877.3009658694987
20240623112001,863.2947224732358
20240623113001,845.3385338037654
20240623114001,826.5293121272163
20240623115001,830.9072604052318
20240623120001,873.2177221383859
20240623121001,872.1436149924224
20240623122001,853.2321637460352
20240623123001,828.4841628637827
20240623124001,800.1113936257258
20240623125001,769.1231807501381
20240623130001,727.2245992811379
20240623131001,693.0689919814611
20240623132001,658.2105394850836
20240623133001,623.1829694859865
20240623134001,588.4843968607622
20240623135001,554.5739693250875
20240623140001,548.810697063474
20240623141001,517.673162395347
20240623142001,488.4171753151803
20240623143001,461.2964706819107
20240623144001,436.5030962853184
20240623145001,414.1650540196242
20240623150001,365.578419344759
20240623151001,348.27381919958714
20240623152001,333.41781154281034
20240623153001,320.8819085966993
20240623154001,310.47978627180294
20240623155001,301.97256229709467
20240623160001,295.0756117649654
20240623161001,289.46707912229385
20240623162001,284.79832146772355
20240623163001,280.706646198562
20240623164001,276.83090182846615
20240623165001,272.830762182547
20240627090001,652.0249049957541
20240627091001,691.4027932993384
20240627092001,728.9115780736521
20240627093001,764.0192180032544
20240627094001,796.2114917563961
20240627095001,825.0024777715902
20240627100001,825.1296178692293
20240627101001,845.8235078362273
20240627102001,861.9268888054497
20240627103001,873.1638950080705
20240627104001,879.3347805043248
20240627105001,880.328326306577
20240627110001,879.1064323008924
20240627111001,869.8878818385411
20240627112001,856.0457217280846
20240627113001,838.6223524039727
20240627114001,821.1041264961736
20240627115001,822.4154049399573
20240627120001,791.5397425691161
20240627121001,794.2642039523901
20240627122001,776.9363843536506
20240627123001,752.7375879539838
