序號,答案
20240226131001,29.689248965059374
20240226132001,32.15863444191985
20240226133001,37.476734028938296
20240226134001,32.93588640281147
20240226135001,43.42422661378587
20240226140001,28.207201726320182
20240226141001,28.207201726320182
20240226142001,28.5892830221169
20240226143001,24.801673879230204
20240226144001,26.685371291319452
20240226145001,21.48489815614337
20240226150001,21.269647412686986
20240226151001,18.73331676384009
20240226152001,18.431571961069118
20240226153001,16.00342424912184
20240226154001,12.541409126414587
20240226155001,12.430603856939854
20240226160001,12.775303875403447
20240226161001,8.683043944815193
20240226162001,6.874159763599338
20240226163001,5.794342058095953
20240226164001,4.003764394117889
20240226165001,3.932480940438184
20240327090001,746.9991143545823
20240327091001,868.1948308892719
20240327092001,1039.9008862529513
20240327093001,1182.189255328184
20240327094001,1294.9472611221995
20240327095001,1350.4417257977038
20240327100001,1506.1338367731064
20240327101001,1610.5446795595549
20240327102001,1443.2090516574017
20240327103001,1435.1968856615208
20240327104001,1423.9438074063407
20240327105001,1495.2833461091848
20240327110001,1546.7612495119997
20240327111001,1413.810606787709
20240327112001,1100.467265650066
20240327113001,959.377096292938
20240327114001,950.3505232993767
20240327115001,777.7584009942417
20240327120001,1229.539217285373
20240327121001,1208.335213103394
20240327122001,1058.7831166498113
20240327123001,1087.3935135026397
20240327124001,1059.7199870904851
20240327125001,1002.0769499250591
20240327130001,1108.4823229985216
20240327131001,765.6935123962679
20240327132001,731.6721202317405
20240327133001,692.9314510296009
20240327134001,735.8881905453977
20240327135001,563.1015591179287
20240327140001,718.5006613453479
20240327141001,647.6353999251094
20240327142001,479.34254058868976
20240327143001,405.5440969283742
20240327144001,336.63116643488314
20240327145001,250.48408424327044
20240327150001,190.02620680599298
20240327151001,169.13610897442302
20240327152001,143.02352236344302
20240327153001,93.56082110140592
20240327154001,90.98565404367632
20240327155001,76.55024115734801
20240327160001,45.549007793106156
20240327161001,32.56948022703844
20240327162001,24.260840984882797
20240327163001,14.462807038544584
20240327164001,11.574538092792332
20240327165001,7.25432200116642
20240329090001,186.79798513774224
20240329091001,193.35617903312928
20240329092001,410.9765421890663
20240329093001,649.0975114901237
20240329094001,787.3495657422661
20240329095001,880.0924782996682
20240329100001,966.5226948093872
20240329101001,998.6191405715655
20240329102001,891.8184900744097
20240329103001,874.2031501363914
20240329104001,949.29771272815
20240329105001,1025.8646025467376
20240329110001,996.4046749826412
20240329111001,809.2288117517193
20240329112001,689.1673875115887
20240329113001,479.63273905261974
20240329114001,438.7100233377779
20240329115001,409.32106852012544
20240329120001,486.2303493122178
20240329121001,576.4933877738806
20240329122001,621.7436892020186
20240329123001,681.1206322049603
20240329124001,662.9880471634034
20240329125001,758.8264700112791
20240329130001,1139.7924940682237
20240329131001,803.9898338725096
20240329132001,728.9457894642751
20240329133001,711.8806301723808
20240329134001,710.7497118542688
20240329135001,553.410580028916
20240329140001,576.8562119634091
20240329141001,512.6229329629576
20240329142001,409.51037944959256
20240329143001,321.17583679099084
20240329144001,277.54145802857886
20240329145001,241.41744844407066
20240329150001,187.9595207919351
20240329151001,174.00979830779784
20240329152001,134.88440281677688
20240329153001,104.11966553413419
20240329154001,100.07609399984813
20240329155001,90.4732933512106
20240329160001,49.96293319522599
20240329161001,27.32319377317253
20240329162001,18.477596029023122
20240329163001,15.1972434299678
20240329164001,11.736962141303275
20240329165001,7.25432200116642
20240428090001,220.70012621689753
20240428091001,259.49647075793575
20240428092001,481.34439267299166
20240428093001,528.8204413094802
20240428094001,493.7992955441297
20240428095001,476.5761078321498
20240428100001,507.19278387984383
20240428101001,488.0171787446006
20240428102001,507.7147127640361
20240428103001,512.2257644061176
20240428104001,449.4087931010974
20240428105001,196.60090894541432
20240428110001,142.5651434607364
20240428111001,345.887380807435
20240428112001,422.4547696772774
20240428113001,411.1066996558649
20240428114001,387.2041200108514
20240428115001,384.68699833427917
20240428120001,382.9851303094047
20240428121001,422.43890923981496
20240428122001,453.5456836618317
20240428123001,298.9123809001703
20240428124001,247.43780762566033
20240428125001,346.8142230473427
20240428130001,460.037055499419
20240428131001,490.35899449595496
20240428132001,432.2330854195961
20240428133001,474.45345384665444
20240428134001,409.2464140328273
20240428135001,383.92247634212856
20240428140001,281.0980298714908
20240428141001,246.6142475429373
20240428142001,202.99564814023174
20240428143001,184.57467752850548
20240428144001,174.9005633000231
20240428145001,159.57580254569098
20240428150001,164.34850068407022
20240428151001,113.83539426462366
20240428152001,96.27026666943256
20240428153001,81.40257688680752
20240428154001,60.67818809961653
20240428155001,54.277743375001144
20240428160001,48.80981712997567
20240428161001,34.15668720272038
20240428162001,29.589761624013345
20240428163001,23.703332750377566
20240428164001,18.083718237198287
20240428165001,10.952466923929787
20240430090001,483.21374172587673
20240430091001,512.3038515476617
20240430092001,599.8802794029858
20240430093001,639.0172744860085
20240430094001,649.4332341663896
20240430095001,648.0146178203033
20240430100001,1011.8803410041716
20240430101001,1028.1459031271745
20240430102001,1033.3807226913705
20240430103001,998.56760843629
20240430104001,868.8263943691164
20240430105001,754.9159665748178
20240430110001,791.5864288470345
20240430111001,937.1277549330499
20240430112001,1043.10031335015
20240430113001,1038.3470824805806
20240430114001,1033.1531254005995
20240430115001,1053.700552289117
20240430120001,1014.824813114367
20240430121001,1022.5516255168986
20240430122001,1039.5198302053652
20240430123001,1002.5630221492889
20240430124001,963.9732364014409
20240430125001,942.3663572886588
20240430130001,797.4128984984864
20240430131001,764.5213115458429
20240430132001,759.3084703235417
20240430133001,742.6505189339878
20240430134001,740.3178219027621
20240430135001,713.6746863044965
20240430140001,850.2641098051308
20240430141001,795.5106426609427
20240430142001,657.7504514435291
20240430143001,498.7970972804049
20240430144001,414.80294671992704
20240430145001,343.85728220158535
20240430150001,305.305749763548
20240430151001,244.95226402067465
20240430152001,201.28075338205474
20240430153001,194.3168576292942
20240430154001,122.16697334498848
20240430155001,104.4036500211414
20240430160001,72.52028528194529
20240430161001,50.65670405809648
20240430162001,32.436127922081305
20240430163001,22.656937631857275
20240430164001,16.342502812365076
20240430165001,10.952466923929787
20240515090001,726.5200209316345
20240515091001,806.7297137447508
20240515092001,948.4461049081032
20240515093001,678.6953709771659
20240515094001,639.577828285524
20240515095001,689.8520098367674
20240515100001,688.9480766634024
20240515101001,632.4323652022865
20240515102001,613.1669077063516
20240515103001,390.66767686549707
20240515104001,289.7091973321114
20240515105001,299.95729598265245
20240515110001,285.888659309305
20240515111001,315.62755403448045
20240515112001,329.72218252308056
20240515113001,346.36212052165513
20240515114001,360.19744462375706
20240515115001,355.601832120406
20240515120001,437.9951017716051
20240515121001,461.34094312508455
20240515122001,426.0106012021266
20240515123001,311.77012786999234
20240515124001,272.42711277451343
20240515125001,265.7038489312413
20240515130001,289.3372736386138
20240515131001,294.42556854975106
20240515132001,321.94331008333165
20240515133001,302.55861457505165
20240515134001,303.40976810936763
20240515135001,241.88504879331174
20240515140001,139.59173277208345
20240515141001,117.26551481219406
20240515142001,97.100712194034
20240515143001,78.8517156625083
20240515144001,67.55245167938386
20240515145001,52.63561614661624
20240515150001,59.092254045736595
20240515151001,59.98538087672431
20240515152001,53.415966809829925
20240515153001,47.70517352308014
20240515154001,34.23499005395627
20240515155001,31.21901819516065
20240515160001,20.383148759027925
20240515161001,16.34254695068525
20240515162001,11.368868803516573
20240515163001,9.772735773048328
20240515164001,7.622369926337815
20240515165001,5.675929480006063
20240520090001,413.8154466278973
20240520091001,412.0353161687451
20240520092001,388.4802962495788
20240520093001,443.08973449425
20240520094001,449.4545578366788
20240520095001,431.78000180330474
20240520100001,454.42646785222485
20240520101001,458.131126262142
20240520102001,510.68263550137226
20240520103001,521.4847685255115
20240520104001,563.8255959183911
20240520105001,575.8146298447881
20240520110001,783.5918602175801
20240520111001,877.0104978731497
20240520112001,838.920373214033
20240520113001,755.2055451834913
20240520114001,809.6414653721035
20240520115001,734.8684649864838
20240520120001,845.2474549280523
20240520121001,809.3457269375572
20240520122001,618.4953365682986
20240520123001,529.3283370296678
20240520124001,340.78358525508486
20240520125001,287.11428022348076
20240520130001,195.0711949802421
20240520131001,206.9403024744512
20240520132001,170.79695421277168
20240520133001,155.1620409130861
20240520134001,147.86124321216707
20240520135001,122.55080406477676
20240520140001,85.92478798144701
20240520141001,91.43905742171988
20240520142001,93.34784461117853
20240520143001,82.97824117311505
20240520144001,76.2826629965232
20240520145001,63.22323084079994
20240520150001,71.69507061266893
20240520151001,70.69704741397102
20240520152001,62.94961970490637
20240520153001,56.831549181723894
20240520154001,64.15574375755651
20240520155001,46.57626919976042
20240520160001,30.640582523683502
20240520161001,27.048184824714525
20240520162001,17.371457966285476
20240520163001,15.425262168793111
20240520164001,9.004088495114893
20240520165001,7.144404206034938
20240613090001,145.97073400533637
20240613091001,141.62085444418565
20240613092001,183.8505364733526
20240613093001,162.3940604105249
20240613094001,140.69196451337376
20240613095001,137.43711438320747
20240613100001,179.88103295777478
20240613101001,191.07654682991605
20240613102001,269.7313110687979
20240613103001,281.35396381322045
20240613104001,300.6346464508636
20240613105001,353.29970906855084
20240613110001,372.35908516683065
20240613111001,280.7284811206673
20240613112001,230.0777721260186
20240613113001,185.87851349094484
20240613114001,176.3274136032404
20240613115001,177.09418798442715
20240613120001,174.2889845903935
20240613121001,202.43700903630065
20240613122001,207.952411079019
20240613123001,252.6605835293062
20240613124001,422.995451138206
20240613125001,453.91212163305147
20240613130001,317.0277362141036
20240613131001,262.1637906125696
20240613132001,242.4789477238126
20240613133001,177.33943529252207
20240613134001,120.64006302080993
20240613135001,87.14680980603937
20240613140001,115.39522260258796
20240613141001,109.28765053112681
20240613142001,97.858125242233
20240613143001,81.81478183661004
20240613144001,67.95069442594013
20240613145001,59.536995704332355
20240613150001,56.38991562888789
20240613151001,52.59517143517359
20240613152001,51.959062349725286
20240613153001,41.93844430143511
20240613154001,38.31078372380179
20240613155001,33.94055835190168
20240613160001,32.13077245079152
20240613161001,27.15787631852241
20240613162001,22.51599982864675
20240613163001,18.67497223578769
20240613164001,14.519655198216308
20240613165001,11.715164754693536
20240615090001,244.8336645861472
20240615091001,249.5981506367562
20240615092001,296.02422942021695
20240615093001,353.04117235480163
20240615094001,332.8667857515261
20240615095001,312.4885376723401
20240615100001,331.08640809946183
20240615101001,368.03040941151664
20240615102001,407.83384696012274
20240615103001,404.8582677512378
20240615104001,386.6207244420011
20240615105001,405.60196595116315
20240615110001,446.94487560902286
20240615111001,334.0717067904333
20240615112001,307.43943505732796
20240615113001,281.7369827279884
20240615114001,292.12395375024494
20240615115001,273.1645777445021
20240615120001,253.5205688867325
20240615121001,225.79561059415622
20240615122001,257.06476418388036
20240615123001,325.4108486547548
20240615124001,469.5831357828498
20240615125001,487.6740300822069
20240615130001,406.1883777116049
20240615131001,363.11649324127063
20240615132001,343.1201215021151
20240615133001,292.93929193507233
20240615134001,234.73040311395252
20240615135001,200.70085635378945
20240615140001,189.74393398896683
20240615141001,185.13407003596373
20240615142001,167.72974388939292
20240615143001,121.89149257810712
20240615144001,105.04477713056015
20240615145001,86.78922907798261
20240615150001,80.6633759344965
20240615151001,60.790171662534846
20240615152001,53.569594890474924
20240615153001,41.78475551976176
20240615154001,35.67816819953357
20240615155001,34.32820874442055
20240615160001,31.83950663762971
20240615161001,26.871083122178113
20240615162001,22.246767297254895
20240615163001,18.412464313963508
20240615164001,14.424117661718247
20240615165001,11.619627218195477
20240703090001,500.4488226280154
20240703091001,521.2017405335858
20240703092001,610.0328684596856
20240703093001,583.7322892009917
20240703094001,628.2931567221077
20240703095001,687.9991337109913
20240703100001,661.5210075329511
20240703101001,717.9614600620012
20240703102001,797.3193578179577
20240703103001,831.5057554974596
20240703104001,840.3710152609544
20240703105001,790.4203836015527
20240703110001,810.5243303292793
20240703111001,822.5857415948424
20240703112001,820.3388359786517
20240703113001,937.8322250668838
20240703114001,955.6670849674001
20240703115001,934.910273377
20240703120001,868.9065294071871
20240703121001,823.9426463622431
20240703122001,825.2622085993918
20240703123001,782.259000029079
20240703124001,770.3152699899704
20240703125001,740.5895908462332
20240703130001,742.1046754161506
20240703131001,694.2265066630611
20240703132001,644.7186978128325
20240703133001,640.7388579458599
20240703134001,597.9732106768533
20240703135001,550.4313740063019
20240703140001,411.9451851275838
20240703141001,331.3435380560936
20240703142001,292.836342987866
20240703143001,227.45967158199122
20240703144001,170.41948760676095
20240703145001,113.22402501912231
20240703150001,39.7049777587514
20240703151001,47.53957040712662
20240703152001,25.556914606906034
20240703153001,42.82263619564011
20240703154001,34.80105906124707
20240703155001,35.08873816512152
20240703160001,31.971749730965076
20240703161001,28.785841577829075
20240703162001,27.488125017666597
20240703163001,23.471270218897395
20240703164001,17.474341924638257
20240703165001,13.3741894157957
20240707090001,740.0127600112404
20240707091001,801.4639336480249
20240707092001,895.4717292844441
20240707093001,891.3194027096013
20240707094001,902.5901190165256
20240707095001,945.3008075243722
20240707100001,1028.183358086959
20240707101001,1014.8504104581547
20240707102001,998.1058530414995
20240707103001,1026.1713908634115
20240707104001,1071.956824800834
20240707105001,1067.1739092566525
20240707110001,1033.3039402047004
20240707111001,1034.4214394962607
20240707112001,1059.9400210327433
20240707113001,1111.4779719739768
20240707114001,1134.9880810017228
20240707115001,1130.3717674241864
20240707120001,1173.211197838083
20240707121001,1134.015568223993
20240707122001,1112.115408469087
20240707123001,1081.3989771888644
20240707124001,1139.2913687564824
20240707125001,1127.737078418754
20240707130001,1064.0909218924135
20240707131001,961.9936967659906
20240707132001,891.0278585556789
20240707133001,869.8746162078336
20240707134001,825.8961706744919
20240707135001,829.9707328894928
20240707140001,637.6448783733125
20240707141001,519.3291128064833
20240707142001,404.47884630173087
20240707143001,312.9719152636066
20240707144001,243.93798294987025
20240707145001,182.64301424485703
20240707150001,193.52947746764136
20240707151001,194.52338990057868
20240707152001,169.12331029087943
20240707153001,131.22898793389234
20240707154001,100.63174106173044
20240707155001,90.98792742879736
20240707160001,63.958294996649485
20240707161001,58.9086897055902
20240707162001,47.67174522402743
20240707163001,35.60002867739145
20240707164001,25.497238778427796
20240707165001,19.218161227231402
20240106090001,586.6285697739955
20240106091001,649.8373542069743
20240106092001,681.8901858167359
20240106093001,710.2053836551203
20240106094001,776.5667492792935
20240106095001,761.8189164917909
20240106100001,573.6102757592695
20240106101001,613.2116316371843
20240106102001,561.3949526403095
20240106103001,549.6725524346193
20240106104001,580.2674733165519
20240106105001,667.304826639715
20240106110001,1050.472242623889
20240106111001,1048.0187201420733
20240106112001,1079.2455533250786
20240106113001,1053.747893226976
20240106114001,997.6206690551111
20240106115001,975.0646653305238
20240106120001,280.33437227094333
20240106121001,267.22785415085633
20240106122001,217.34244429659077
20240106123001,232.57751932110818
20240106124001,287.96576089138154
20240106125001,259.3657513452912
20240106130001,263.4345577283502
20240106131001,156.9872960824045
20240106132001,196.25286342822062
20240106133001,212.70921573423234
20240106134001,205.76337350329248
20240106135001,142.97214622610608
20240106140001,107.54943423979893
20240106141001,97.16725936716519
20240106142001,89.96890350487084
20240106143001,89.73030186748127
20240106144001,91.51474072679953
20240106145001,93.70360334666283
20240106150001,81.69677885822144
20240106151001,20.056696408324626
20240106152001,14.610080314937958
20240106153001,14.210987862152125
20240106154001,11.520086032944791
20240106155001,8.03973880088794
20240106160001,7.332162837325143
20240106161001,5.28471046956488
20240106162001,4.684644442068887
20240106163001,4.065814831944354
20240106164001,3.3235457102346664
20240106165001,3.1428652690548082
20240111090001,179.331301740664
20240111091001,209.98226299858428
20240111092001,255.96282225046386
20240111093001,330.2218744334877
20240111094001,253.65338120955337
20240111095001,303.642861408008
20240111100001,273.16332422604944
20240111101001,214.45744265332777
20240111102001,308.71144164527635
20240111103001,324.2188621380706
20240111104001,315.4829793878797
20240111105001,327.2604517644938
20240111110001,242.06992568321286
20240111111001,268.1906159482855
20240111112001,285.93285256999536
20240111113001,298.40276001680695
20240111114001,258.7306296991283
20240111115001,200.74580291803224
20240111120001,211.55854388384245
20240111121001,155.1066210161593
20240111122001,166.03135554010112
20240111123001,169.33212064583415
20240111124001,163.73139231381242
20240111125001,115.83719594390455
20240111130001,89.14481293580431
20240111131001,73.34807876839503
20240111132001,73.41529114547173
20240111133001,81.40862513623739
20240111134001,57.08681886689807
20240111135001,54.286974634555165
20240111140001,144.70676289630052
20240111141001,111.535729258101
20240111142001,89.3598159024785
20240111143001,84.91580202700072
20240111144001,85.85959367651047
20240111145001,70.02025394986396
20240111150001,94.21291382136585
20240111151001,87.66571455089249
20240111152001,61.884981057786526
20240111153001,36.6648222669644
20240111154001,28.292942834240893
20240111155001,17.768345589580843
20240111160001,11.13324430689733
20240111161001,7.2325009105157925
20240111162001,4.9785729852628755
20240111163001,3.7506326003209085
20240111164001,2.806886742177293
20240111165001,2.7702822630727653
20240213090001,849.538369311738
20240213091001,1018.6387923007663
20240213092001,1152.6740977592708
20240213093001,1352.998850362554
20240213094001,1358.2244430338828
20240213095001,1413.2945912987059
20240213100001,1517.43921044534
20240213101001,1534.951534022432
20240213102001,1580.19910222546
20240213103001,1608.9199336945012
20240213104001,1650.158550080847
20240213105001,1664.8525871557847
20240213110001,1812.87486081888
20240213111001,1798.5217778845895
20240213112001,1750.0122969139009
20240213113001,1711.8254727749284
20240213114001,1573.8262905734682
20240213115001,1533.6501267021797
20240213120001,1631.8134399622613
20240213121001,1557.7804971391965
20240213122001,1507.1213538533457
20240213123001,1526.0697587023658
20240213124001,1501.9268002578258
20240213125001,1528.7553429441778
20240213130001,769.1982834840364
20240213131001,644.7447324852043
20240213132001,520.0032523547573
20240213133001,523.1118027756049
20240213134001,336.5945841502377
20240213135001,331.044234807901
20240213140001,266.2696008126594
20240213141001,228.20838071936194
20240213142001,196.75784165599174
20240213143001,108.75123376116801
20240213144001,88.73919126211092
20240213145001,74.3444713227437
20240213150001,65.81609977159721
20240213151001,51.751622519749894
20240213152001,39.45641801501106
20240213153001,32.78053656767354
20240213154001,36.73949937096968
20240213155001,37.68810007876224
20240213160001,11.450989379605334
20240213161001,8.127007160065505
20240213162001,6.423645456948257
20240213163001,5.39264321231472
20240213164001,4.395313820518828
20240213165001,3.7790154511480556
20240508090001,299.52992706039987
20240508091001,373.59092083535324
20240508092001,393.71964136236033
20240508093001,401.68039263621813
20240508094001,464.3598830064998
20240508095001,552.5608204398809
20240508100001,604.8950660680389
20240508101001,546.3013743885765
20240508102001,524.7120323208239
20240508103001,435.68116886440225
20240508104001,413.08891891375725
20240508105001,396.22200000731607
20240508110001,475.36072085884996
20240508111001,573.37845705628
20240508112001,635.6293190872703
20240508113001,580.9424627153423
20240508114001,568.3814236183181
20240508115001,522.3054271037865
20240508120001,531.9832980992832
20240508121001,550.2901626215033
20240508122001,486.7890928414511
20240508123001,356.9675111474846
20240508124001,210.158064411281
20240508125001,200.49949374918964
20240508130001,149.5201910230252
20240508131001,144.58395462721566
20240508132001,110.44355884390518
20240508133001,99.96939281577586
20240508134001,78.53482646136665
20240508135001,54.646033997976204
20240508140001,69.8754989352028
20240508141001,55.984955934104846
20240508142001,49.81142549747013
20240508143001,47.06588040182228
20240508144001,48.01171067450772
20240508145001,38.83575364689677
20240508150001,36.7422404559984
20240508151001,34.539835484689455
20240508152001,35.610764557231036
20240508153001,32.45393574196486
20240508154001,35.55460272856553
20240508155001,31.751660101552467
20240508160001,25.163865733803306
20240508161001,18.097808377749626
20240508162001,13.567863096393387
20240508163001,10.282044034185347
20240508164001,7.876213125550934
20240508165001,6.3932034956966906
20240510090001,435.755350707118
20240510091001,649.762832803826
20240510092001,653.3579739827416
20240510093001,656.9516381800015
20240510094001,683.3039270472933
20240510095001,783.5453378758592
20240510100001,975.0639003011005
20240510101001,868.3887492541595
20240510102001,874.5119423061576
20240510103001,712.81493202665
20240510104001,524.6345337483667
20240510105001,492.12087946740513
20240510110001,451.0794915540787
20240510111001,477.6413936561728
20240510112001,595.999055853715
20240510113001,562.0588566442993
20240510114001,551.310952642745
20240510115001,526.249294435328
20240510120001,338.7662269237299
20240510121001,377.91582580848484
20240510122001,392.8526611463932
20240510123001,309.966394917976
20240510124001,300.6414814341694
20240510125001,294.9387096361118
20240510130001,330.600582867941
20240510131001,279.6355967991122
20240510132001,317.42842354272165
20240510133001,378.50870388777963
20240510134001,334.4182126823799
20240510135001,294.37932227829333
20240510140001,142.27299867794216
20240510141001,116.67980191617178
20240510142001,101.326852420047
20240510143001,83.01037848946959
20240510144001,73.33572864574776
20240510145001,53.54001965972083
20240510150001,35.05444127128947
20240510151001,33.526781860696424
20240510152001,32.59330450875647
20240510153001,26.62298056466099
20240510154001,30.403717387195584
20240510155001,27.181150513656988
20240510160001,25.8515043665056
20240510161001,20.079818604969837
20240510162001,15.656389115619945
20240510163001,10.282044034185347
20240510164001,8.100700234878321
20240510165001,6.3932034956966906
20240524090001,146.26524255969764
20240524091001,163.56438668116928
20240524092001,173.5346744552742
20240524093001,225.97135774035507
20240524094001,209.72757237526076
20240524095001,218.0339893209241
20240524100001,218.96532252343965
20240524101001,195.78920968816038
20240524102001,178.75260241338464
20240524103001,196.93625202231658
20240524104001,210.57892279757561
20240524105001,214.13287520345722
20240524110001,229.20118064060307
20240524111001,229.01145577532577
20240524112001,191.13605369776323
20240524113001,129.49840130549953
20240524114001,127.41541025339036
20240524115001,116.0912363290246
20240524120001,169.35288536439208
20240524121001,151.91383859998152
20240524122001,153.29307850672012
20240524123001,115.99571165509134
20240524124001,96.29925638585527
20240524125001,71.7418383728514
20240524130001,50.22806178566315
20240524131001,45.19554412807298
20240524132001,47.03731111959537
20240524133001,58.68556641923622
20240524134001,62.81578864763675
20240524135001,47.08616882791193
20240524140001,53.049380203854476
20240524141001,48.01384130420444
20240524142001,45.16199567579926
20240524143001,45.87207465437227
20240524144001,34.982236156216466
20240524145001,28.651461185427088
20240524150001,35.2976391241161
20240524151001,34.98737483088074
20240524152001,27.78326858483333
20240524153001,32.39969147643518
20240524154001,27.948534809472424
20240524155001,31.371555836298242
20240524160001,25.75608107813608
20240524161001,25.284474847887783
20240524162001,20.236668907709117
20240524163001,17.831717866460178
20240524164001,12.700331757045216
20240524165001,10.079829942984004
20240623090001,803.4178175233653
20240623091001,885.8356969584
20240623092001,887.6160886873411
20240623093001,911.5304590017942
20240623094001,946.0233899124199
20240623095001,934.4854424420307
20240623100001,1131.7638588341933
20240623101001,1136.1676657676192
20240623102001,1134.5063496328632
20240623103001,1111.9530836821339
20240623104001,1013.2297795879952
20240623105001,957.6807065420733
20240623110001,1129.4504080448303
20240623111001,1137.2589901257106
20240623112001,1085.25405271287
20240623113001,1148.1219285621908
20240623114001,1185.5489633639852
20240623115001,1175.2205945081605
20240623120001,1154.1404543747599
20240623121001,1131.4095859808847
20240623122001,1079.705602508679
20240623123001,1134.553535223684
20240623124001,1112.2711030899777
20240623125001,1081.0130234148824
20240623130001,1056.97810676714
20240623131001,986.6614265604625
20240623132001,917.843376208178
20240623133001,835.3442181396439
20240623134001,784.3877994728305
20240623135001,694.7373914122622
20240623140001,555.0493740245826
20240623141001,501.9693524697207
20240623142001,435.9400210888247
20240623143001,343.9116845887275
20240623144001,279.6243884262041
